brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date,year_sold,price_per_sqft
44690.0,for_sale,1200000.0,3.0,2.0,0.14,1836063.0,San Diego,California,92131.0,1251.0,2021-04-30,2021.0,959.2326139088728
82809.0,for_sale,1975000.0,4.0,3.0,,432576.0,San Diego,California,92127.0,2621.0,2012-03-29,2012.0,753.529187333079
10340.0,for_sale,6895000.0,5.0,6.0,0.74,1304976.0,San Diego,California,92130.0,8244.0,2017-07-06,2017.0,836.3658418243571
23592.0,for_sale,2775000.0,5.0,5.0,0.14,261289.0,San Diego,California,92130.0,3708.0,2010-05-24,2010.0,748.3818770226537
23592.0,for_sale,2200000.0,5.0,5.0,0.16,1381585.0,San Diego,California,92130.0,3730.0,2000-09-11,2000.0,589.8123324396782
33351.0,for_sale,1425000.0,3.0,2.0,0.12,108974.0,San Diego,California,92131.0,1647.0,2012-10-05,2012.0,865.2094717668488
27476.0,for_sale,3150000.0,6.0,6.0,0.16,104488.0,San Diego,California,92130.0,4687.0,2007-04-02,2007.0,672.0716876466823
11574.0,for_sale,940000.0,2.0,2.0,1.35,1706612.0,San Diego,California,92108.0,1274.0,2021-07-07,2021.0,737.8335949764521
108251.0,for_sale,3000000.0,4.0,4.0,0.46,1834825.0,San Diego,California,92127.0,3819.0,2018-12-13,2018.0,785.5459544383347
17364.0,for_sale,650000.0,3.0,1.0,0.14,1400563.0,San Diego,California,92117.0,1014.0,1989-07-18,1989.0,641.025641025641
63528.0,for_sale,959000.0,3.0,2.0,0.13,1326628.0,San Diego,California,92117.0,1032.0,1987-08-17,1987.0,929.2635658914729
63571.0,for_sale,899000.0,3.0,3.0,,71576.0,San Diego,California,92131.0,1672.0,2008-08-15,2008.0,537.6794258373205
27699.0,for_sale,900000.0,3.0,3.0,,309810.0,San Diego,California,92102.0,1586.0,1997-03-28,1997.0,567.4653215636822
53016.0,for_sale,1449000.0,4.0,3.0,0.12,1751126.0,San Diego,California,92129.0,1915.0,1992-10-16,1992.0,756.6579634464752
72654.0,for_sale,679000.0,2.0,2.0,,1206278.0,San Diego,California,92101.0,888.0,2014-04-30,2014.0,764.6396396396397
78440.0,for_sale,579000.0,1.0,1.0,,1075781.0,San Diego,California,92130.0,594.0,2008-04-25,2008.0,974.7474747474747
16829.0,for_sale,2275000.0,5.0,3.0,0.13,1724140.0,San Diego,California,92127.0,3098.0,2013-08-13,2013.0,734.3447385409942
53016.0,for_sale,699900.0,2.0,2.0,,1246557.0,San Diego,California,92101.0,993.0,2010-04-20,2010.0,704.8338368580061
11574.0,for_sale,859900.0,3.0,4.0,,35027.0,San Diego,California,92101.0,1496.0,2010-08-04,2010.0,574.7994652406417
72526.0,for_sale,1950000.0,5.0,3.0,0.14,87998.0,San Diego,California,92127.0,2944.0,2014-03-14,2014.0,662.3641304347826
8805.0,for_sale,849900.0,2.0,2.0,1.98,1630242.0,San Diego,California,92101.0,1282.0,1983-12-01,1983.0,662.9485179407176
82198.0,for_sale,1050000.0,2.0,2.0,,1673133.0,San Diego,California,92101.0,1240.0,2019-01-11,2019.0,846.7741935483871
23089.0,for_sale,679000.0,3.0,2.0,1.75,1799008.0,San Diego,California,92129.0,1082.0,2016-07-01,2016.0,627.5415896487985
109977.0,for_sale,559000.0,2.0,2.0,,1803914.0,San Diego,California,92129.0,927.0,1998-08-07,1998.0,603.0204962243797
82809.0,for_sale,485000.0,2.0,1.0,,1507901.0,San Diego,California,92108.0,690.0,2020-01-15,2020.0,702.8985507246376
108091.0,for_sale,959000.0,3.0,2.0,0.15,1237872.0,San Diego,California,92117.0,1258.0,1991-05-01,1991.0,762.3211446740859
11574.0,for_sale,1375000.0,4.0,2.0,0.14,1266283.0,San Diego,California,92117.0,1910.0,2017-10-10,2017.0,719.8952879581152
89296.0,for_sale,1598000.0,4.0,3.0,0.12,1730671.0,San Diego,California,92129.0,2287.0,2017-11-13,2017.0,698.7319632706602
11574.0,for_sale,1299888.0,4.0,3.0,0.15,1812424.0,San Diego,California,92129.0,2164.0,2017-07-27,2017.0,600.6876155268022
29658.0,for_sale,460000.0,1.0,1.0,1.38,1206257.0,San Diego,California,92101.0,655.0,2017-10-24,2017.0,702.2900763358779
52574.0,for_sale,2399000.0,4.0,3.0,0.18,292522.0,San Diego,California,92130.0,2538.0,2015-10-15,2015.0,945.2324665090623
53261.0,for_sale,2000000.0,4.0,3.0,0.11,147938.0,San Diego,California,92130.0,2197.0,2011-06-03,2011.0,910.3322712790168
21204.0,for_sale,1550000.0,4.0,3.0,,1104122.0,San Diego,California,92117.0,1916.0,2015-07-10,2015.0,808.9770354906054
52574.0,for_sale,649000.0,3.0,2.0,1.75,1795073.0,San Diego,California,92129.0,1127.0,2017-08-08,2017.0,575.8651286601597
109978.0,for_sale,1399900.0,4.0,3.0,0.17,40390.0,San Diego,California,92129.0,2468.0,2021-12-23,2021.0,567.2204213938412
23592.0,for_sale,629000.0,2.0,2.0,,155933.0,San Diego,California,92131.0,1032.0,2018-03-29,2018.0,609.4961240310078
84529.0,for_sale,1650000.0,4.0,3.0,0.15,323872.0,San Diego,California,92129.0,2285.0,2015-04-01,2015.0,722.1006564551423
10335.0,for_sale,2350000.0,5.0,5.0,0.36,158250.0,San Diego,California,92131.0,3562.0,2001-05-16,2001.0,659.7417181358787
10340.0,for_sale,1499000.0,4.0,3.0,0.13,374120.0,San Diego,California,92129.0,2072.0,2019-04-08,2019.0,723.4555984555984
23592.0,for_sale,1095000.0,3.0,2.0,,1232042.0,San Diego,California,92117.0,1548.0,1988-10-19,1988.0,707.3643410852713
96866.0,for_sale,950000.0,2.0,1.0,0.05,909040.0,San Diego,California,92102.0,1440.0,2020-05-29,2020.0,659.7222222222222
108253.0,for_sale,499000.0,1.0,1.0,0.69,1651518.0,San Diego,California,92101.0,544.0,2019-03-19,2019.0,917.2794117647059
44690.0,for_sale,465000.0,2.0,2.0,1.45,1545664.0,San Diego,California,92117.0,883.0,2019-07-17,2019.0,526.6138165345413
108257.0,for_sale,695000.0,2.0,2.0,7.14,55328.0,San Diego,California,92131.0,1102.0,2016-08-11,2016.0,630.6715063520871
108782.0,for_sale,1600000.0,6.0,5.0,0.1,791666.0,San Diego,California,92102.0,2776.0,2000-10-17,2000.0,576.3688760806916
16829.0,for_sale,2299995.0,5.0,3.0,0.12,1356833.0,San Diego,California,92130.0,2475.0,2013-05-31,2013.0,929.290909090909
72654.0,for_sale,750000.0,2.0,2.0,3.28,1065854.0,San Diego,California,92130.0,974.0,2018-10-03,2018.0,770.0205338809035
76766.0,for_sale,879000.0,3.0,3.0,,298470.0,San Diego,California,92129.0,1507.0,2012-06-07,2012.0,583.2780358327803
15408.0,for_sale,1299000.0,4.0,3.0,0.16,89586.0,San Diego,California,92131.0,1764.0,2020-09-24,2020.0,736.3945578231293
109978.0,for_sale,899000.0,2.0,2.0,1.27,846168.0,San Diego,California,92108.0,1611.0,2012-12-12,2012.0,558.038485412787
16829.0,for_sale,1895000.0,4.0,4.0,0.11,1198488.0,San Diego,California,92130.0,2806.0,2002-10-28,2002.0,675.3385602280827
16829.0,for_sale,2795000.0,4.0,4.0,0.16,1399242.0,San Diego,California,92130.0,3731.0,2014-06-16,2014.0,749.1289198606272
109978.0,for_sale,1799000.0,3.0,3.0,0.09,309757.0,San Diego,California,92130.0,2007.0,2017-03-01,2017.0,896.362730443448
24894.0,for_sale,2780000.0,4.0,4.0,0.15,262174.0,San Diego,California,92130.0,3654.0,2000-04-10,2000.0,760.8100711548988
52574.0,for_sale,2799999.0,5.0,5.0,0.26,1323264.0,San Diego,California,92130.0,3413.0,2018-06-15,2018.0,820.3923234690888
27479.0,for_sale,2795000.0,4.0,4.0,0.23,316053.0,San Diego,California,92130.0,3071.0,2006-08-31,2006.0,910.1269944643439
105643.0,for_sale,3450000.0,5.0,6.0,0.15,1484707.0,San Diego,California,92130.0,4012.0,2018-06-13,2018.0,859.9202392821535
109976.0,for_sale,900000.0,4.0,3.0,3.47,61709.0,San Diego,California,92131.0,1666.0,2005-09-12,2005.0,540.2160864345739
31793.0,for_sale,795000.0,2.0,3.0,,1835501.0,San Diego,California,92131.0,1216.0,2019-10-23,2019.0,653.7828947368421
11574.0,for_sale,730000.0,2.0,2.0,6.8,103798.0,San Diego,California,92131.0,1093.0,1999-12-23,1999.0,667.8865507776761
89296.0,for_sale,850000.0,3.0,3.0,,53605.0,San Diego,California,92131.0,1513.0,2014-06-16,2014.0,561.7977528089888
23592.0,for_sale,1200000.0,3.0,2.0,0.14,170119.0,San Diego,California,92131.0,1251.0,2022-03-07,2022.0,959.2326139088728
71240.0,for_sale,1377000.0,3.0,3.0,0.1,104191.0,San Diego,California,92131.0,1809.0,2022-03-04,2022.0,761.1940298507462
89272.0,for_sale,675000.0,3.0,2.0,0.15,1625549.0,San Diego,California,92139.0,1278.0,1996-09-26,1996.0,528.169014084507
108091.0,for_sale,675000.0,3.0,2.0,0.12,449370.0,San Diego,California,92154.0,1363.0,2018-11-21,2018.0,495.23110785033015
53541.0,for_sale,899000.0,4.0,3.0,,1366956.0,San Diego,California,92154.0,2345.0,2017-02-16,2017.0,383.3688699360341
15408.0,for_sale,799000.0,4.0,3.0,,1637074.0,San Diego,California,92154.0,2338.0,2008-12-01,2008.0,341.74508126603934
5755.0,for_sale,775000.0,4.0,2.0,0.23,589272.0,San Diego,California,92154.0,1382.0,1977-12-15,1977.0,560.781476121563
100952.0,for_sale,749000.0,3.0,2.0,0.14,678102.0,San Diego,California,92154.0,1504.0,2017-01-11,2017.0,498.00531914893617
11574.0,for_sale,1199900.0,3.0,2.0,,1378977.0,San Diego,California,92117.0,1551.0,2017-09-12,2017.0,773.6299161831076
23592.0,for_sale,1799000.0,4.0,4.0,0.12,306595.0,San Diego,California,92129.0,2962.0,1998-04-17,1998.0,607.3598919648886
1400.0,for_sale,1350000.0,4.0,3.0,0.39,260946.0,San Diego,California,92129.0,2074.0,2017-07-03,2017.0,650.9161041465767
16829.0,for_sale,1750000.0,4.0,3.0,0.16,225154.0,San Diego,California,92129.0,2384.0,1997-01-31,1997.0,734.0604026845638
17236.0,for_sale,1950000.0,4.0,4.0,0.13,297969.0,San Diego,California,92129.0,2789.0,2012-12-26,2012.0,699.1753316600932
38743.0,for_sale,1250000.0,4.0,3.0,0.15,276632.0,San Diego,California,92129.0,1977.0,1993-09-01,1993.0,632.2711178553363
24186.0,for_sale,2290000.0,5.0,5.0,0.19,1596850.0,San Diego,California,92129.0,3433.0,2013-08-05,2013.0,667.0550538887271
52574.0,for_sale,1600000.0,3.0,3.0,,1059601.0,San Diego,California,92102.0,5114.0,2002-06-05,2002.0,312.8666405944466
5712.0,for_sale,1589900.0,4.0,3.0,0.14,1819288.0,San Diego,California,92129.0,2520.0,1985-03-29,1985.0,630.9126984126984
53175.0,for_sale,1900000.0,4.0,3.0,0.13,1650712.0,San Diego,California,92129.0,2287.0,2015-02-05,2015.0,830.7826847398338
72793.0,for_sale,1400000.0,2.0,2.0,4.04,480196.0,San Diego,California,92154.0,1648.0,2022-02-23,2022.0,849.5145631067961
23592.0,for_sale,4995000.0,6.0,6.0,1.0,1165474.0,San Diego,California,92106.0,4648.0,1974-06-12,1974.0,1074.655765920826
86564.0,for_sale,6000000.0,4.0,6.0,0.31,1489835.0,San Diego,California,92106.0,4524.0,2019-08-30,2019.0,1326.2599469496022
82686.0,for_sale,2795000.0,4.0,4.0,0.33,123192.0,San Diego,California,92106.0,3425.0,1978-07-17,1978.0,816.0583941605839
10340.0,for_sale,1995000.0,5.0,3.0,0.08,964940.0,San Diego,California,92106.0,2340.0,2021-06-18,2021.0,852.5641025641025
11574.0,for_sale,7200000.0,3.0,3.0,,1159919.0,San Diego,California,92106.0,3190.0,2020-07-07,2020.0,2257.05329153605
18300.0,for_sale,975000.0,2.0,2.0,,908134.0,San Diego,California,92106.0,1294.0,2004-10-01,2004.0,753.4775888717156
108091.0,for_sale,1335000.0,3.0,2.0,1.42,168695.0,San Diego,California,92106.0,1658.0,2011-08-12,2011.0,805.1869722557298
72666.0,for_sale,2100000.0,2.0,2.0,0.23,1043943.0,San Diego,California,92106.0,1800.0,2001-07-12,2001.0,1166.6666666666667
109979.0,for_sale,2058500.0,4.0,2.0,0.13,1726043.0,San Diego,California,92106.0,1856.0,2021-07-09,2021.0,1109.1056034482758
69615.0,for_sale,442000.0,1.0,1.0,,949739.0,San Diego,California,92102.0,550.0,2001-12-20,2001.0,803.6363636363636
73639.0,for_sale,1495000.0,3.0,2.0,0.11,683325.0,San Diego,California,92106.0,1492.0,1996-11-27,1996.0,1002.0107238605898
29658.0,for_sale,3545000.0,3.0,4.0,0.18,995719.0,San Diego,California,92106.0,3611.0,2019-12-27,2019.0,981.7225145389089
84529.0,for_sale,1499000.0,4.0,3.0,,934243.0,San Diego,California,92106.0,1619.0,2020-03-11,2020.0,925.8801729462631
10340.0,for_sale,1099900.0,2.0,2.0,0.69,1424441.0,San Diego,California,92101.0,1227.0,2012-04-27,2012.0,896.4140179299103
81229.0,for_sale,1000000.0,4.0,3.0,,1226555.0,San Diego,California,92117.0,1824.0,1999-04-27,1999.0,548.2456140350877
48629.0,for_sale,1795000.0,6.0,5.0,,1187522.0,San Diego,California,92117.0,2581.0,2020-11-13,2020.0,695.4668733049206
83869.0,for_sale,1299000.0,4.0,3.0,,1221857.0,San Diego,California,92117.0,1515.0,2022-01-18,2022.0,857.4257425742575
2734.0,for_sale,989000.0,3.0,2.0,0.15,1279442.0,San Diego,California,92117.0,1112.0,2022-02-14,2022.0,889.3884892086331
109238.0,for_sale,1590000.0,3.0,3.0,,937990.0,San Diego,California,92106.0,1684.0,2013-03-29,2013.0,944.1805225653206
16829.0,for_sale,3375000.0,5.0,3.0,0.14,1047925.0,San Diego,California,92106.0,3068.0,2016-03-28,2016.0,1100.06518904824
108091.0,for_sale,2200000.0,4.0,4.0,0.13,1024622.0,San Diego,California,92106.0,2816.0,2003-08-15,2003.0,781.25
105952.0,for_sale,1095000.0,2.0,1.0,0.22,1180991.0,San Diego,California,92107.0,980.0,1979-07-31,1979.0,1117.3469387755101
292.0,for_sale,1395000.0,3.0,2.0,0.12,1081358.0,San Diego,California,92106.0,1441.0,2002-08-12,2002.0,968.0777238029146
35003.0,for_sale,799000.0,3.0,3.0,0.14,1324297.0,San Diego,California,92114.0,962.0,2021-05-25,2021.0,830.5613305613306
42203.0,for_sale,1249999.0,5.0,4.0,,1390349.0,San Diego,California,92117.0,1979.0,2022-02-03,2022.0,631.6316321374431
33731.0,for_sale,994000.0,4.0,2.0,0.13,1283443.0,San Diego,California,92117.0,1281.0,1987-08-28,1987.0,775.9562841530054
22611.0,for_sale,799000.0,1.0,1.0,,1208546.0,San Diego,California,92101.0,848.0,2005-12-16,2005.0,942.2169811320755
70836.0,for_sale,925000.0,2.0,3.0,2.53,838418.0,San Diego,California,92108.0,1443.0,2021-07-19,2021.0,641.025641025641
24186.0,for_sale,2650000.0,2.0,2.0,0.14,1500925.0,San Diego,California,92106.0,1425.0,1977-12-27,1977.0,1859.6491228070176
52574.0,for_sale,1075000.0,4.0,2.0,0.14,1270225.0,San Diego,California,92117.0,1693.0,2019-06-19,2019.0,634.9675132900177
27594.0,for_sale,600000.0,3.0,2.0,0.07,982291.0,San Diego,California,92113.0,784.0,1992-05-14,1992.0,765.3061224489796
4302.0,for_sale,1875000.0,3.0,2.0,0.14,1326174.0,San Diego,California,92106.0,1440.0,2002-04-18,2002.0,1302.0833333333333
109978.0,for_sale,2000000.0,6.0,6.0,,827158.0,San Diego,California,92102.0,1955.0,2018-05-11,2018.0,1023.0179028132992
13656.0,for_sale,900000.0,4.0,3.0,0.13,1293435.0,San Diego,California,92114.0,1652.0,2021-12-30,2021.0,544.7941888619855
11574.0,for_sale,605000.0,2.0,2.0,7.73,709657.0,San Diego,California,92108.0,977.0,2006-07-26,2006.0,619.2425793244627
11574.0,for_sale,575000.0,2.0,1.0,0.11,1498455.0,San Diego,California,92102.0,620.0,2021-12-10,2021.0,927.4193548387096
10335.0,for_sale,375000.0,1.0,1.0,0.09,1029246.0,San Diego,California,92102.0,400.0,2018-07-16,2018.0,937.5
53175.0,for_sale,995000.0,3.0,2.0,0.14,1276358.0,San Diego,California,92117.0,1300.0,2022-02-01,2022.0,765.3846153846154
81878.0,for_sale,3200000.0,5.0,3.0,0.23,1603592.0,San Diego,California,92106.0,3587.0,1977-07-15,1977.0,892.1103986618344
16829.0,for_sale,669900.0,2.0,2.0,,168865.0,San Diego,California,92101.0,1224.0,2011-08-24,2011.0,547.3039215686274
16829.0,sold,1100000.0,2.0,3.0,,1737679.0,San Diego,California,92037.0,1533.0,2021-12-14,2021.0,717.5472928897586
33968.0,sold,535000.0,2.0,2.0,3.21,1740905.0,San Diego,California,92078.0,1027.0,2021-11-15,2021.0,520.9347614410906
90080.0,sold,620000.0,2.0,2.0,1.01,464363.0,San Diego,California,92101.0,1106.0,2022-05-04,2022.0,560.5786618444846
12187.0,sold,580000.0,1.0,1.0,,1527801.0,San Diego,California,92101.0,884.0,2022-05-04,2022.0,656.1085972850678
29658.0,sold,460000.0,1.0,1.0,1.38,1206257.0,San Diego,California,92101.0,655.0,2022-05-04,2022.0,702.2900763358779
16829.0,sold,529000.0,1.0,1.0,1.38,392288.0,San Diego,California,92101.0,645.0,2022-05-03,2022.0,820.1550387596899
92597.0,sold,489000.0,1.0,1.0,,401689.0,San Diego,California,92101.0,672.0,2022-05-03,2022.0,727.6785714285714
23592.0,sold,525000.0,1.0,1.0,,1572195.0,San Diego,California,92101.0,765.0,2022-05-03,2022.0,686.2745098039215
79171.0,sold,774500.0,2.0,2.0,,1246555.0,San Diego,California,92101.0,1013.0,2022-05-03,2022.0,764.5607107601185
11574.0,sold,499000.0,1.0,1.0,,1206258.0,San Diego,California,92101.0,700.0,2022-05-03,2022.0,712.8571428571429
99844.0,sold,1549000.0,2.0,2.0,,324777.0,San Diego,California,92101.0,1445.0,2022-04-29,2022.0,1071.9723183391004
10340.0,sold,1150000.0,2.0,3.0,1.36,1517697.0,San Diego,California,92101.0,1700.0,2022-04-29,2022.0,676.4705882352941
10340.0,sold,774900.0,2.0,2.0,3.9,1572193.0,San Diego,California,92101.0,1002.0,2022-04-29,2022.0,773.3532934131737
109978.0,sold,999000.0,2.0,3.0,,766999.0,San Diego,California,92101.0,1253.0,2022-04-29,2022.0,797.2865123703112
72775.0,sold,499000.0,1.0,1.0,,1206263.0,San Diego,California,92101.0,693.0,2022-04-29,2022.0,720.0577200577201
109978.0,sold,618000.0,1.0,1.0,,766996.0,San Diego,California,92101.0,787.0,2022-04-29,2022.0,785.2604828462515
10340.0,sold,1095000.0,2.0,2.0,,1517701.0,San Diego,California,92101.0,1341.0,2022-04-28,2022.0,816.5548098434004
16829.0,sold,1925000.0,2.0,2.0,0.49,251658.0,San Diego,California,92101.0,1949.0,2022-04-28,2022.0,987.6859928168292
72654.0,sold,548880.0,1.0,1.0,0.69,1424445.0,San Diego,California,92101.0,679.0,2022-04-28,2022.0,808.3652430044183
2289.0,sold,1599000.0,2.0,2.0,,324779.0,San Diego,California,92101.0,1386.0,2022-04-28,2022.0,1153.6796536796537
103572.0,sold,545000.0,1.0,1.0,,357335.0,San Diego,California,92101.0,654.0,2022-04-28,2022.0,833.3333333333334
109978.0,sold,775000.0,2.0,2.0,,671138.0,San Diego,California,92101.0,1008.0,2022-04-28,2022.0,768.8492063492064
76766.0,sold,550000.0,1.0,1.0,,1239621.0,San Diego,California,92101.0,807.0,2022-04-28,2022.0,681.5365551425031
10340.0,sold,1099900.0,2.0,2.0,0.69,1424441.0,San Diego,California,92101.0,1227.0,2022-04-27,2022.0,896.4140179299103
84529.0,sold,699000.0,1.0,1.0,1.36,509343.0,San Diego,California,92101.0,937.0,2022-04-27,2022.0,745.9978655282817
16829.0,sold,2029900.0,2.0,3.0,,1750994.0,San Diego,California,92101.0,1806.0,2022-04-27,2022.0,1123.9756367663344
84529.0,sold,1150000.0,2.0,2.0,,1396473.0,San Diego,California,92101.0,1297.0,2022-04-26,2022.0,886.6615265998458
10340.0,sold,1049900.0,3.0,2.0,,735213.0,San Diego,California,92101.0,1794.0,2022-04-26,2022.0,585.2285395763656
16829.0,sold,699000.0,2.0,2.0,,923388.0,San Diego,California,92101.0,958.0,2022-04-26,2022.0,729.6450939457203
72654.0,sold,798888.0,1.0,2.0,,19473.0,San Diego,California,92101.0,1036.0,2022-04-25,2022.0,771.1274131274131
23089.0,sold,760000.0,2.0,2.0,1.98,1630240.0,San Diego,California,92101.0,1308.0,2022-04-25,2022.0,581.039755351682
46196.0,sold,1698000.0,2.0,2.0,1.5,293911.0,San Diego,California,92101.0,1404.0,2022-04-25,2022.0,1209.4017094017095
46196.0,sold,540000.0,1.0,2.0,,1751271.0,San Diego,California,92101.0,847.0,2022-04-25,2022.0,637.5442739079102
72775.0,sold,2100000.0,2.0,2.0,,1744279.0,San Diego,California,92101.0,2322.0,2022-04-22,2022.0,904.3927648578812
97996.0,sold,2995000.0,2.0,2.0,,195943.0,San Diego,California,92101.0,1944.0,2022-04-22,2022.0,1540.6378600823045
23089.0,sold,2400000.0,2.0,3.0,,1750997.0,San Diego,California,92101.0,1770.0,2022-04-22,2022.0,1355.9322033898304
34533.0,sold,469000.0,1.0,1.0,1.38,1206253.0,San Diego,California,92101.0,661.0,2022-04-22,2022.0,709.5310136157337
23592.0,sold,599000.0,2.0,1.0,,1206273.0,San Diego,California,92101.0,877.0,2022-04-22,2022.0,683.0102622576967
16135.0,sold,559000.0,1.0,1.0,0.98,807447.0,San Diego,California,92101.0,905.0,2022-04-22,2022.0,617.6795580110497
109978.0,sold,450000.0,3.0,2.0,1.06,1326417.0,San Diego,California,92102.0,990.0,2022-04-29,2022.0,454.54545454545456
35454.0,sold,1095000.0,3.0,4.0,,890412.0,San Diego,California,92102.0,1670.0,2022-04-28,2022.0,655.688622754491
16829.0,sold,969900.0,2.0,2.0,0.08,896828.0,San Diego,California,92102.0,947.0,2022-04-25,2022.0,1024.181626187962
10340.0,sold,1400000.0,3.0,2.0,0.1,310258.0,San Diego,California,92102.0,1154.0,2022-04-22,2022.0,1213.1715771230502
57630.0,sold,1099000.0,6.0,4.0,0.16,1188988.0,San Diego,California,92102.0,2430.0,2022-04-22,2022.0,452.2633744855967
53541.0,sold,695000.0,1.0,2.0,0.32,62550.0,San Diego,California,92102.0,858.0,2022-04-21,2022.0,810.02331002331
109978.0,sold,425000.0,1.0,1.0,0.74,1134408.0,San Diego,California,92103.0,641.0,2022-05-04,2022.0,663.0265210608425
16829.0,sold,2250000.0,2.0,3.0,,796691.0,San Diego,California,92103.0,2625.0,2022-05-03,2022.0,857.1428571428571
2802.0,sold,632900.0,2.0,2.0,0.47,1166277.0,San Diego,California,92103.0,1083.0,2022-05-03,2022.0,584.3951985226223
23592.0,sold,1650000.0,3.0,2.0,0.42,1024587.0,San Diego,California,92103.0,2013.0,2022-05-02,2022.0,819.672131147541
16829.0,sold,989000.0,2.0,2.0,0.34,958850.0,San Diego,California,92103.0,1331.0,2022-05-02,2022.0,743.0503380916604
16829.0,sold,699000.0,2.0,2.0,,255507.0,San Diego,California,92103.0,988.0,2022-05-02,2022.0,707.4898785425102
109978.0,sold,849000.0,2.0,2.0,0.08,1125803.0,San Diego,California,92103.0,991.0,2022-05-02,2022.0,856.7103935418769
4961.0,sold,575000.0,2.0,2.0,0.52,511132.0,San Diego,California,92103.0,888.0,2022-05-02,2022.0,647.5225225225225
17287.0,sold,2350000.0,4.0,3.0,0.12,973194.0,San Diego,California,92103.0,2552.0,2022-04-29,2022.0,920.846394984326
